"","time","mean_valssp_Acte","mean_valssp_ActeL","mean_valssp_ActeU","mean_valsfp_Acte","mean_valsfp_ActeL","mean_valsfp_ActeU","mean_valsdet_Acte","mean_valsdet_ActeL","mean_valsdet_ActeU","mean_valssp_Sumi","mean_valssp_SumiL","mean_valssp_SumiU","mean_valsfp_Sumi","mean_valsfp_SumiL","mean_valsfp_SumiU","mean_valsdet_Sumi","mean_valsdet_SumiL","mean_valsdet_SumiU"
"62",62,0.813619518215988,0.805028892520968,0.821869890243635,0.154917041971891,0.147236469790985,0.162970827279893,0.143943967913277,0.138637574883109,0.149424992470534,0.582631472946279,0.565104510034223,0.600415852763384,0.29854493964407,0.283091633573888,0.31383878953056,0.28573616162405,0.275741952333843,0.296181101918016
"63",63,0.812267944725952,0.803598961214879,0.820593300652923,0.156029131770461,0.148276975259048,0.164158782610081,0.142852203196348,0.13755621145386,0.14832318010441,0.580837048374581,0.563221427841321,0.598711134840204,0.300330760731117,0.284766354384317,0.315736676753592,0.284233417628172,0.27421512495647,0.294703108220462
"64",64,0.810908847912877,0.802161119967826,0.81930957363329,0.157147720302561,0.149323546299207,0.165353686731348,0.141767347813909,0.136481946137217,0.147228085877752,0.579040483025686,0.56133652127849,0.597004025608929,0.302122663180387,0.286447023980204,0.317640728076286,0.282735448435823,0.272693568706018,0.293229417159979
"65",65,0.809542218916938,0.800715362796749,0.818018698098947,0.158272824225724,0.150376200063987,0.166555555349255,0.140689378828053,0.135414753172443,0.146139689556312,0.577241822007921,0.559449843048951,0.595294563156939,0.303920612846548,0.288133616793539,0.319550899513694,0.281242271866688,0.271177300722553,0.291760046961752
"66",66,0.808168049378147,0.799261684309494,0.81672066338381,0.159404459921981,0.151434953488161,0.167764403824811,0.139618273050602,0.134354606556969,0.145057970649257,0.575441110649018,0.557561446059051,0.593582785795495,0.305724574913699,0.289826106672473,0.321467146322326,0.279753905366794,0.269666337718123,0.290295015527052
"67",67,0.806786331442978,0.797800079712049,0.815415459247482,0.160542643492841,0.152499823284457,0.168980247168646,0.138554007048982,0.133301480052709,0.143982908414618,0.573638394491746,0.555671383412474,0.591868732056547,0.307534513895521,0.291524466880453,0.323389423001787,0.278270366009189,0.268160695977987,0.288834340433498
"68",68,0.80539705777096,0.796330544815755,0.814103075881211,0.161687390754241,0.153570825939243,0.170203100035162,0.137496557152057,0.132255347192317,0.142914481864697,0.571833719289491,0.553779708404401,0.590152440689515,0.309350393635577,0.293228670095457,0.32531768329659,0.27679167049468,0.266660391361905,0.287378038935353
"69",69,0.804000221541266,0.794853076044476,0.812783503913863,0.162838717231488,0.154647977708198,0.171432976716676,0.136445899455914,0.131216181285398,0.141852669771444,0.570027131001794,0.551886474515626,0.58843395065801,0.311172177307754,0.294938688409341,0.327251880198152,0.275317835152615,0.265165439305481,0.285926127963879
"70",70,0.802595816459279,0.793367670441745,0.811456734417877,0.163996638154176,0.155731294611952,0.172669891137542,0.135402009829613,0.130183955424653,0.140797450671802,0.568218675789844,0.549991735406627,0.586713301136522,0.312999827416834,0.296654493327282,0.32919196594698,0.273848875941718,0.26367585482157,0.284478624127717
"71",71,0.801183836763137,0.791874325677852,0.810122758915217,0.165161168451087,0.156820792431712,0.173913856848271,0.134364863920886,0.129158642491987,0.139748802873009,0.566408400011922,0.548095544911594,0.584990531507066,0.314833305799223,0.29837605576734,0.331137892035031,0.272384808450974,0.26219165250173,0.283035543713325
"72",72,0.799764277230254,0.7903730400569,0.808781569383323,0.166332322745074,0.157916486704865,0.17516488701963,0.133334437161792,0.128140215164545,0.138706704457866,0.564596350218807,0.546197957032409,0.58326568135578,0.316672573623816,0.300103346060123,0.333089609208263,0.27092564790056,0.260712846517739,0.281596902685444
"73",73,0.798337133183817,0.78886381252382,0.807433158261038,0.16751011534793,0.159018392720561,0.176422994436742,0.132310704774329,0.127128645920708,0.137671133289974,0.562782573149134,0.544299025932595,0.581538790469489,0.318517591393008,0.301836333948561,0.335047067469372,0.269471409142828,0.259239450623162,0.280162716687624
"74",74,0.796902400499262,0.787346642671324,0.806077518454534,0.168694560255243,0.160126525515284,0.177688191493172,0.131293641775992,0.126123907046016,0.136642067018923,0.560967115724711,0.542398805931217,0.579809898832225,0.320368318943854,0.303574988587794,0.337010216080711,0.268022106663325,0.25777147815497,0.278733001042768
"75",75,0.795460075610705,0.785821530746821,0.80471464334322,0.169885671141235,0.161240899868396,0.17896049018501,0.130283222985298,0.125125970639054,0.135619483085449,0.559150025045801,0.540497351496747,0.578079046621707,0.322224715449373,0.305319278545172,0.338979003567404,0.266577754581876,0.256308942035214,0.277307770753738
"76",76,0.794010155517358,0.784288477659267,0.803344526785637,0.171083461353591,0.162361530297671,0.180239902104944,0.129279423027244,0.124134808617262,0.134603358726554,0.557331348386355,0.538594717240896,0.576346274205779,0.324086739420002,0.307069171800369,0.340953377720636,0.265138366653694,0.254851854772751,0.275887040503988
"77",77,0.792552637789902,0.782747484985971,0.80196716312533,0.172287943908277,0.16348843105481,0.18152643843634,0.128282216338736,0.123150392722702,0.133593670980577,0.555511133189212,0.536690957912405,0.574611622138822,0.325954348705197,0.308824635745608,0.342933285601141,0.263703956270553,0.253400228465012,0.274470824658243
"78",78,0.791087520576825,0.781198554979333,0.800582547196708,0.17349913148434,0.16462161612094,0.182820109947309,0.127291577173956,0.122172694527759,0.132590396692236,0.55368942706126,0.534786128390808,0.572875131158109,0.327827500495188,0.310585637186004,0.344918673542878,0.262274536461992,0.251954074799835,0.273059137263211
"79",79,0.789614802610718,0.779641690573516,0.799190674330881,0.174717036418712,0.1657610992021,0.184120926984779,0.126307479609689,0.121201685440788,0.13159351251762,0.551866277768561,0.532880283680158,0.571136842180137,0.329706151322879,0.312352142340022,0.346909487156888,0.260850119896567,0.250513405057331,0.271651992048345
"80",80,0.78813448321454,0.778076895391068,0.797791540361468,0.175941670700995,0.166906893724712,0.185428899468572,0.12532989755059,0.120237336711698,0.130602994929149,0.550041733231434,0.530973478902725,0.569396796296917,0.331590257065904,0.314124116840053,0.348905671335347,0.259430718883153,0.249078230111805,0.270249402426629
"81",81,0.786646562307828,0.776504173749458,0.79638514163039,0.177173045968242,0.16805901283104,0.186744036885475,0.124358804734415,0.119279619437481,0.129618820220483,0.548215841519515,0.529065769292666,0.567655034772231,0.33347977294883,0.315901525733111,0.350907170255808,0.258016345372278,0.247648560433729,0.268851381495415
"82",82,0.785151040412867,0.774923530667554,0.794971474993631,0.178411173499736,0.169217469374635,0.188066348283324,0.123394174737188,0.118328504567683,0.128640964511396,0.546388650846768,0.527157210189663,0.565911599037846,0.335374653545519,0.317684333481639,0.352913927385631,0.256607010957501,0.246224406091747,0.267457942037288
"83",83,0.783647918660812,0.773334971872019,0.793550537826967,0.179656064211757,0.170382275915773,0.189395842265088,0.122435980978326,0.117383962909806,0.127669403752605,0.544560209566481,0.525247857032538,0.564166530689705,0.337274852781635,0.319472503964448,0.354925885486598,0.25520272687684,0.24480577675474,0.266069096520971
"84",84,0.782137198797756,0.771738503803635,0.792122328031673,0.180907728652355,0.171553444716875,0.190732526982967,0.121484196725711,0.116445965134664,0.126704113730555,0.542730566166214,0.523337765352844,0.562419871484076,0.339180323937314,0.321266000477763,0.35694298661973,0.253803504014229,0.243392681693924,0.26468485710227
"85",85,0.78061888319075,0.770134133623541,0.790686844040192,0.182166176996112,0.172730987737926,0.192076410132491,0.120538795100711,0.115514481781669,0.125745070072162,0.540899769262724,0.521426990768433,0.560671663333667,0.341091019649977,0.323064785736404,0.358965172150276,0.252409352901021,0.241985129784994,0.263305235625046
"86",86,0.779092974833758,0.768521869219394,0.789244084821767,0.18343141903891,0.17391491663188,0.193427498946638,0.119599749083143,0.114589483264058,0.124792248249512,0.539067867596863,0.519515588976997,0.558921948303716,0.343006891917306,0.324868821875076,0.360992382752908,0.251020283717526,0.240583129510315,0.261930243622233
"87",87,0.777559477353565,0.76690171921144,0.787794049888041,0.184703464192695,0.175105242740059,0.194785800189962,0.118667031516197,0.113670939874064,0.123845623584519,0.537234910028445,0.517603615749599,0.557170768608041,0.344927892100376,0.326678070449792,0.363024558417091,0.249636306294594,0.23918668896115,0.260559892316882
"88",88,0.776018395015618,0.765273692958497,0.786336739298619,0.185982321480244,0.176301977087545,0.196151320152735,0.117740615111296,0.112758821788023,0.122905171253533,0.535400945531082,0.515691126924178,0.555418166605068,0.346853970926928,0.328492492439408,0.365061638452653,0.248257430115225,0.237795815839923,0.259194192623242
"89",89,0.774469732729802,0.763637800563846,0.784872153666583,0.187267999529939,0.17750513037857,0.197524064645105,0.116820472452909,0.111853099071418,0.121970866291905,0.533566023187002,0.513778178399041,0.553664184793818,0.348785078494816,0.330312048247298,0.367103561495532,0.246883664316228,0.236410517462534,0.257833155147877
"90",90,0.772913496056153,0.761994052881024,0.783400294163972,0.188560506570536,0.178714712991891,0.198904038991279,0.115906576003311,0.110953741683868,0.121042683598515,0.531730192181833,0.511864826126335,0.551908865809876,0.350721164275596,0.332136697703132,0.36915026551372,0.245515017689907,0.235030800760701,0.256476790190815
"91",91,0.771349691210505,0.760342461519522,0.781921162527209,0.189859850425952,0.179930734976177,0.20029124802371,0.114998898107288,0.110060719484053,0.120120597940241,0.529893501799375,0.509951126105516,0.550152252421319,0.352662177118275,0.333966400064802,0.371201687813385,0.244151498685784,0.233656672284344,0.255125107746726
"92",92,0.769778325070062,0.758683038850379,0.780434761062488,0.191166038510051,0.181153206045377,0.201685696077327,0.114097410996793,0.109174002234575,0.119204583956393,0.528056001416336,0.508037134376796,0.548394387524634,0.354608065253215,0.335801114020453,0.37325776504519,0.242793115412361,0.232288138204006,0.253778117506136
"93",93,0.768199405178894,0.757015798011672,0.778941092651109,0.19247907782144,0.182382135574102,0.203087386983773,0.113202086795548,0.108293559606764,0.1182946161631,0.526217740497059,0.506122907014583,0.546635314140588,0.356558776296195,0.337640797690651,0.375318433210783,0.241439875638912,0.230925204313309,0.252435828856674
"94",94,0.766612939753365,0.7553407529139,0.777440160754757,0.193798974938277,0.183617532592991,0.204496324065675,0.112312897523585,0.107419361185417,0.117390668957648,0.524378768588219,0.504208500120914,0.544875075410088,0.358514257252619,0.339485408630679,0.377383627669486,0.240091786797308,0.229567876031443,0.251098250884343
"95",95,0.765018937687474,0.753657918245252,0.775931969420738,0.195125736013091,0.184859405784093,0.205912510130941,0.111429815101748,0.106551376473482,0.116492716622772,0.522539135313508,0.502293969818882,0.543113714590009,0.360474454521895,0.341334903832947,0.379453283145158,0.238748855983876,0.228216158405691,0.24976539237483
"96",96,0.763417408558121,0.751967309476767,0.774416523287149,0.196459366767613,0.186107763476237,0.207335947467086,0.110552811356128,0.105689574896672,0.115600733330907,0.520698890368299,0.500379372246052,0.541351275048998,0.362439313901951,0.343189239729543,0.381527333733239,0.23741108996129,0.226870056113986,0.24843726181484
